scrape_date,source,query,page,page_position,result_rank,is_sponsored,asin,brand_name,product_name,price,currency,price_numeric,rating,rating_numeric,number_of_ratings,number_of_ratings_numeric,derived_gender,derived_style,derived_scene,derived_colour,derived_material,derived_pattern,product_url,image_url,local_image_path
2026-04-26T21:17:10,amazon.in,oversized hoodie,1,41,41,no,B0DBDNTW28,Lymio,Lymio Hoodie|| Sweatshirt for Unisex || Unisex Hoodie and Sweatshirt (H-46-47),₹579,INR,579,3.9 out of 5 stars,3.9,"2,090 ratings",2090,unisex,casual,,,,,https://www.amazon.in/Lymio-Hoodies-Sweatshirt-Unisex-H-46-47/dp/B0DBDNTW28/ref=sr_1_41?dib=eyJ2IjoiMSJ9.HQrJ5Nu1Xs7b0m44XEYfn2Q0meyeaSoUipY3Dc6F29jNtCkRgUrWEXp7B6XCrxyZMFHet5e4blZBgSIPsNr59wG-KiLHb82ZnuERcTmEaDaRWrr2h1295VhVrNFG7pNbCcxiYIqodpuv9OxHbGX1k0ZqMBBWDrzP6L7UJuhxpnLGZutNsGm_ihsabM_mnic1rr2lIt2q5G3bPfbiEV1NbLEbYyhiLdsPIqV-47TSiIqAbcSw5fV74UlP1TBy8HJmBHL1POZXhvV04Hibv_R1QoY9zUH-P-L6FQ3DyDToFUU.XiTnXa2rAaa_7NKwkq5B1QFnNUS6rWr1fmRTvy7lrQI&dib_tag=se&keywords=oversized+hoodie&qid=1777209428&sr=8-41,https://m.media-amazon.com/images/I/71GaH2nLQ6L._AC_UL320_.jpg,
2026-04-26T21:17:10,amazon.in,oversized hoodie,1,42,42,no,B0G5YGPG2S,Amazon Brand - Anarva,Amazon Brand - Anarva Mens Drop Shoulder Hoodie | Oversized Look Cotton Blend Fleece | Pullover Sweatshirt with Hood & Kan...,₹949,INR,949,3.9 out of 5 stars,3.9,3 ratings,3,men,casual,,,cotton,,https://www.amazon.in/Amazon-Brand-Shoulder-Oversized-Sweatshirt/dp/B0G5YGPG2S/ref=sr_1_42?dib=eyJ2IjoiMSJ9.HQrJ5Nu1Xs7b0m44XEYfn2Q0meyeaSoUipY3Dc6F29jNtCkRgUrWEXp7B6XCrxyZMFHet5e4blZBgSIPsNr59wG-KiLHb82ZnuERcTmEaDaRWrr2h1295VhVrNFG7pNbCcxiYIqodpuv9OxHbGX1k0ZqMBBWDrzP6L7UJuhxpnLGZutNsGm_ihsabM_mnic1rr2lIt2q5G3bPfbiEV1NbLEbYyhiLdsPIqV-47TSiIqAbcSw5fV74UlP1TBy8HJmBHL1POZXhvV04Hibv_R1QoY9zUH-P-L6FQ3DyDToFUU.XiTnXa2rAaa_7NKwkq5B1QFnNUS6rWr1fmRTvy7lrQI&dib_tag=se&keywords=oversized+hoodie&qid=1777209428&sr=8-42,https://m.media-amazon.com/images/I/61BXFiDqC-L._AC_UL320_.jpg,
2026-04-26T21:17:10,amazon.in,oversized hoodie,1,43,43,no,B0FNK9FH9M,ADBUCKS,ADBUCKS Women's Oversized Winter Jacket Sweatshirts Casual Drawstring Clothes Zip Up Hoodie with Front Pocket Ii Womens Ho...,₹755,INR,755,3.7 out of 5 stars,3.7,302 ratings,302,women,casual,daily wear,,,,https://www.amazon.in/ADBUCKS-Womens-Oversized-Sweatshirts-Drawstring/dp/B0FNK9FH9M/ref=sr_1_43?dib=eyJ2IjoiMSJ9.HQrJ5Nu1Xs7b0m44XEYfn2Q0meyeaSoUipY3Dc6F29jNtCkRgUrWEXp7B6XCrxyZMFHet5e4blZBgSIPsNr59wG-KiLHb82ZnuERcTmEaDaRWrr2h1295VhVrNFG7pNbCcxiYIqodpuv9OxHbGX1k0ZqMBBWDrzP6L7UJuhxpnLGZutNsGm_ihsabM_mnic1rr2lIt2q5G3bPfbiEV1NbLEbYyhiLdsPIqV-47TSiIqAbcSw5fV74UlP1TBy8HJmBHL1POZXhvV04Hibv_R1QoY9zUH-P-L6FQ3DyDToFUU.XiTnXa2rAaa_7NKwkq5B1QFnNUS6rWr1fmRTvy7lrQI&dib_tag=se&keywords=oversized+hoodie&qid=1777209428&sr=8-43,https://m.media-amazon.com/images/I/61yT+XfwlZL._AC_UL320_.jpg,
2026-04-26T21:17:10,amazon.in,oversized hoodie,1,44,44,no,B0FQC6V1XH,GLASGO,“GLASGO Trendy Girl's & Women's Printed Hoodie – Aesthetic Winter wear for Women |Oversized Casual Streetwear | Coffee Lov...,₹609,INR,609,4.2 out of 5 stars,4.2,99 ratings,99,women,casual,daily wear,,,printed,https://www.amazon.in/GLASGO-Trendy-Womens-Printed-Hoodie/dp/B0FQC6V1XH/ref=sr_1_44?dib=eyJ2IjoiMSJ9.HQrJ5Nu1Xs7b0m44XEYfn2Q0meyeaSoUipY3Dc6F29jNtCkRgUrWEXp7B6XCrxyZMFHet5e4blZBgSIPsNr59wG-KiLHb82ZnuERcTmEaDaRWrr2h1295VhVrNFG7pNbCcxiYIqodpuv9OxHbGX1k0ZqMBBWDrzP6L7UJuhxpnLGZutNsGm_ihsabM_mnic1rr2lIt2q5G3bPfbiEV1NbLEbYyhiLdsPIqV-47TSiIqAbcSw5fV74UlP1TBy8HJmBHL1POZXhvV04Hibv_R1QoY9zUH-P-L6FQ3DyDToFUU.XiTnXa2rAaa_7NKwkq5B1QFnNUS6rWr1fmRTvy7lrQI&dib_tag=se&keywords=oversized+hoodie&qid=1777209428&sr=8-44,https://m.media-amazon.com/images/I/61b391mQyKL._AC_UL320_.jpg,
2026-04-26T21:17:10,amazon.in,oversized hoodie,1,45,45,no,B0FZWJWZLN,U.K Fashions,"U.K Fashions Women's Oversized Black Hoodie with Back Daisy Flower Print | 'Forever Love, Today is Always The Best Day' Gr...",₹499,INR,499,4.0 out of 5 stars,4.0,1 ratings,1,women,casual,,black,,,https://www.amazon.in/U-K-Fashions-Oversized-Forever-Sweatshirt/dp/B0FZWJWZLN/ref=sr_1_45?dib=eyJ2IjoiMSJ9.HQrJ5Nu1Xs7b0m44XEYfn2Q0meyeaSoUipY3Dc6F29jNtCkRgUrWEXp7B6XCrxyZMFHet5e4blZBgSIPsNr59wG-KiLHb82ZnuERcTmEaDaRWrr2h1295VhVrNFG7pNbCcxiYIqodpuv9OxHbGX1k0ZqMBBWDrzP6L7UJuhxpnLGZutNsGm_ihsabM_mnic1rr2lIt2q5G3bPfbiEV1NbLEbYyhiLdsPIqV-47TSiIqAbcSw5fV74UlP1TBy8HJmBHL1POZXhvV04Hibv_R1QoY9zUH-P-L6FQ3DyDToFUU.XiTnXa2rAaa_7NKwkq5B1QFnNUS6rWr1fmRTvy7lrQI&dib_tag=se&keywords=oversized+hoodie&qid=1777209428&sr=8-45,https://m.media-amazon.com/images/I/41f65t3rppL._AC_UL320_.jpg,
2026-04-26T21:17:10,amazon.in,oversized hoodie,1,46,46,no,B0G2MBLNDF,XYXX,XYXX Crew Men's Cotton Blend Hoodie| Long Sleeves| Zipper Hoodie| Solid-Oversized with Side Pocket,"₹1,799",INR,1799,4.1 out of 5 stars,4.1,88 ratings,88,men,casual,,,cotton,solid,https://www.amazon.in/XYXX-Cotton-Sleeves-Solid-Oversized-Varsity/dp/B0G2MBLNDF/ref=sr_1_46?dib=eyJ2IjoiMSJ9.HQrJ5Nu1Xs7b0m44XEYfn2Q0meyeaSoUipY3Dc6F29jNtCkRgUrWEXp7B6XCrxyZMFHet5e4blZBgSIPsNr59wG-KiLHb82ZnuERcTmEaDaRWrr2h1295VhVrNFG7pNbCcxiYIqodpuv9OxHbGX1k0ZqMBBWDrzP6L7UJuhxpnLGZutNsGm_ihsabM_mnic1rr2lIt2q5G3bPfbiEV1NbLEbYyhiLdsPIqV-47TSiIqAbcSw5fV74UlP1TBy8HJmBHL1POZXhvV04Hibv_R1QoY9zUH-P-L6FQ3DyDToFUU.XiTnXa2rAaa_7NKwkq5B1QFnNUS6rWr1fmRTvy7lrQI&dib_tag=se&keywords=oversized+hoodie&qid=1777209428&sr=8-46,https://m.media-amazon.com/images/I/71-ZpNE52uL._AC_UL320_.jpg,
2026-04-26T21:17:10,amazon.in,oversized hoodie,1,47,47,no,B0FTS4SCMP,Veirdo,Veirdo® Polycotton Spun Oversized Fit Hooded Sweatshirt Full Sleeves Front Chest Graphic Printed Drop Shoulder Jumper Hood...,₹699,INR,699,3.7 out of 5 stars,3.7,44 ratings,44,,casual,,,cotton,printed,https://www.amazon.in/Polycotton-Oversized-Sweatshirt-Shoulder-OS_HD_VD_NJ_SP_M/dp/B0FTS4SCMP/ref=sr_1_47?dib=eyJ2IjoiMSJ9.HQrJ5Nu1Xs7b0m44XEYfn2Q0meyeaSoUipY3Dc6F29jNtCkRgUrWEXp7B6XCrxyZMFHet5e4blZBgSIPsNr59wG-KiLHb82ZnuERcTmEaDaRWrr2h1295VhVrNFG7pNbCcxiYIqodpuv9OxHbGX1k0ZqMBBWDrzP6L7UJuhxpnLGZutNsGm_ihsabM_mnic1rr2lIt2q5G3bPfbiEV1NbLEbYyhiLdsPIqV-47TSiIqAbcSw5fV74UlP1TBy8HJmBHL1POZXhvV04Hibv_R1QoY9zUH-P-L6FQ3DyDToFUU.XiTnXa2rAaa_7NKwkq5B1QFnNUS6rWr1fmRTvy7lrQI&dib_tag=se&keywords=oversized+hoodie&qid=1777209428&sr=8-47,https://m.media-amazon.com/images/I/61ilKuHxYCL._AC_UL320_.jpg,
2026-04-26T21:17:10,amazon.in,oversized hoodie,1,48,48,no,B0GCCQCFCV,ENCIGER,ENCIGER Mens Drop Shoulder White Hoodie | Oversized Look Cotton Blend Fleece | Pullover Sweatshirt with Hood & Kangaroo Po...,₹999,INR,999,3.8 out of 5 stars,3.8,8 ratings,8,men,casual,,white,cotton,,https://www.amazon.in/ENCIGER-Shoulder-Oversized-Pullover-Sweatshirt/dp/B0GCCQCFCV/ref=sr_1_48?dib=eyJ2IjoiMSJ9.HQrJ5Nu1Xs7b0m44XEYfn2Q0meyeaSoUipY3Dc6F29jNtCkRgUrWEXp7B6XCrxyZMFHet5e4blZBgSIPsNr59wG-KiLHb82ZnuERcTmEaDaRWrr2h1295VhVrNFG7pNbCcxiYIqodpuv9OxHbGX1k0ZqMBBWDrzP6L7UJuhxpnLGZutNsGm_ihsabM_mnic1rr2lIt2q5G3bPfbiEV1NbLEbYyhiLdsPIqV-47TSiIqAbcSw5fV74UlP1TBy8HJmBHL1POZXhvV04Hibv_R1QoY9zUH-P-L6FQ3DyDToFUU.XiTnXa2rAaa_7NKwkq5B1QFnNUS6rWr1fmRTvy7lrQI&dib_tag=se&keywords=oversized+hoodie&qid=1777209428&sr=8-48,https://m.media-amazon.com/images/I/61ZY0Sw-+eL._AC_UL320_.jpg,
2026-04-26T21:17:14,amazon.in,oversized hoodie,2,1,49,no,B0CMD9S8TK,Besick,Besick Hoodie Oversized Drop Shoulder Minimal Streetwear for Men,₹899,INR,899,3.6 out of 5 stars,3.6,11 ratings,11,men,casual,,,,,https://www.amazon.in/Besick-Hoodie-Oversized-Streetwear-Men/dp/B0CMD9S8TK/ref=sr_1_49?dib=eyJ2IjoiMSJ9.-FxssEPRRqGyWgfSkeeOx44uE1AfQtHLv4PCU9xnYDUTCVf5ZrhWXLLXLUyjoDDN2GTCfdgVAXCc5M2WBLGaGnODDKUVHdkofipqMdBglzWz-P_xVnysuoZvOiqsO3hLKlpBqpswyCln1x-368Gal6A4g3_VYSr6Th-tVYOhQ57Qt42VSiyyDFNIJiwdjFu3zpyJ7VZY1nbifzpTx2AaYUTvk3PUQ6qExyBpJZniTKZ06R7kqql1zKndfr2bfknV_guqEO-wS62xFzx3gWLf8KwYDYFm-b7DrWyturEgt00.PJI89DRjq_nklj_39FMSLIIYnNsAI15PJn8RR3YRUlc&dib_tag=se&keywords=oversized+hoodie&qid=1777209432&sr=8-49,https://m.media-amazon.com/images/I/61eRr80nMCL._AC_UL320_.jpg,
2026-04-26T21:17:14,amazon.in,oversized hoodie,2,2,50,no,B0BTLW7LWK,LEOTUDE,LEOTUDE Women's Oversized Loopknit Drop Shoulder Hooded Neck Sweatshirt || Women Winter wear,₹498,INR,498,3.6 out of 5 stars,3.6,358 ratings,358,women,casual,,,knit,,https://www.amazon.in/LEOTUDE-Oversized-Sweatshirt-Color_Navy-Size_2XL/dp/B0BTLW7LWK/ref=sr_1_50?dib=eyJ2IjoiMSJ9.-FxssEPRRqGyWgfSkeeOx44uE1AfQtHLv4PCU9xnYDUTCVf5ZrhWXLLXLUyjoDDN2GTCfdgVAXCc5M2WBLGaGnODDKUVHdkofipqMdBglzWz-P_xVnysuoZvOiqsO3hLKlpBqpswyCln1x-368Gal6A4g3_VYSr6Th-tVYOhQ57Qt42VSiyyDFNIJiwdjFu3zpyJ7VZY1nbifzpTx2AaYUTvk3PUQ6qExyBpJZniTKZ06R7kqql1zKndfr2bfknV_guqEO-wS62xFzx3gWLf8KwYDYFm-b7DrWyturEgt00.PJI89DRjq_nklj_39FMSLIIYnNsAI15PJn8RR3YRUlc&dib_tag=se&keywords=oversized+hoodie&qid=1777209432&sr=8-50,https://m.media-amazon.com/images/I/71trMI9VDJL._AC_UL320_.jpg,
